ds,y
1582425000000,120.0
1582425900000,120.0
1582426800000,120.0
1582430400000,483.0
1582431300000,132.0
1582432200000,125.0
1582433100000,119.0
1582434000000,120.0
1582434900000,121.0
1582435800000,119.0
1582436700000,120.0
1582437600000,120.0
1582438500000,69.0
1582439400000,69.0
1582440300000,69.0
1582441200000,74.0
1582442100000,82.0
1582443000000,76.0
1582443900000,69.0
1582444800000,69.0
1582445700000,69.0
1582446600000,69.0
1582447500000,69.0
1582448400000,69.0
1582449300000,68.0
1582450200000,68.0
1582451100000,68.0
1582452000000,68.0
1582452900000,80.0
1582453800000,79.0
1582454700000,67.0
1582455600000,68.0
1582456500000,67.0
1582457400000,68.0
1582458300000,69.0
1582459200000,68.0
1582461000000,135.0
1582461900000,68.0
1582462800000,68.0
1582463700000,78.0
1582464600000,81.0
1582465500000,70.0
1582466400000,69.0
1582467300000,71.0
1582468200000,68.0
1582469100000,69.0
1582470000000,69.0
1582470900000,68.0
1582471800000,68.0
1582472700000,69.0
1582473600000,68.0
1582474500000,76.0
1582475400000,81.0
1582476300000,73.0
1582477200000,69.0
1582478100000,69.0
1582479000000,69.0
1582479900000,69.0
1582480800000,68.0
1582481700000,68.0
1582482600000,67.0
1582483500000,67.0
1582484400000,68.0
1582488000000,296.0
1582488900000,69.0
1582489800000,68.0
1582490700000,69.0
1582491600000,69.0
1582492500000,69.0
1582493400000,69.0
1582494300000,68.0
1582495200000,68.0
1582496100000,71.0
1582497000000,81.0
1582497900000,79.0
1582498800000,69.0
1582499700000,69.0
1582500600000,70.0
1582501500000,71.0
1582502400000,70.0
1582503300000,125.0
1582504200000,126.0
1582505100000,125.0
1582506000000,119.0
1582506900000,121.0
1582507800000,131.0
1582508700000,130.0
1582509600000,120.0
1582510500000,120.0
1582511400000,120.0
1582512300000,120.0
1582513200000,120.0
1582514100000,120.0
1582515000000,119.0
1582515900000,119.0
1582516800000,119.0
1582517700000,119.0
1582518600000,131.0
1582519500000,132.0
1582520400000,119.0
1582521300000,120.0
1582522200000,120.0
1582523100000,119.0
1582524000000,119.0
1582524900000,71.0
1582525800000,68.0
1582526700000,68.0
1582527600000,70.0
1582528500000,221.0
1582529400000,226.0
1582530300000,228.0
1582531200000,215.0
1582532100000,217.0
1582533000000,217.0
1582533900000,219.0
1582534800000,270.0
1582535700000,984.0
1582536600000,1573.0
1582537500000,1932.0
1582538400000,1418.0
1582540200000,3437.0
1582541100000,1619.0
1582542000000,1097.0
1582542900000,1156.0
1582543800000,1018.0
1582544700000,935.0
1582545600000,917.0
1582546500000,1052.0
1582547400000,885.0
1582548300000,855.0
1582549200000,780.0
1582551000000,1743.0
1582551900000,947.0
1582552800000,931.0
1582553700000,934.0
1582554600000,732.0
1582555500000,538.0
1582556400000,549.0
1582557300000,446.0
1582558200000,420.0
1582559100000,406.0
1582560000000,414.0
1582561800000,823.0
1582562700000,433.0
1582563600000,413.0
1582565400000,871.0
1582566300000,418.0
1582567200000,360.0
1582568100000,231.0
1582569000000,103.0
1582569900000,139.0
1582570800000,151.0
1582571700000,375.0
1582572600000,230.0
1582573500000,170.0
1582574400000,161.0
1582575300000,162.0
1582576200000,151.0
1582577100000,134.0
1582578000000,136.0
1582578900000,135.0
1582579800000,136.0
1582580700000,126.0
1582581600000,122.0
1582582500000,120.0
1582583400000,120.0
1582584300000,120.0
1582585200000,125.0
1582586100000,133.0
1582587000000,136.0
1582587900000,110.0
1582588800000,115.0
1582589700000,120.0
1582590600000,120.0
1582591500000,120.0
1582592400000,120.0
1582593300000,120.0
1582594200000,118.0
1582595100000,119.0
1582596000000,126.0
1582596900000,130.0
1582597800000,124.0
1582598700000,119.0
1582599600000,120.0
1582600500000,120.0
1582601400000,120.0
1582602300000,120.0
1582603200000,119.0
1582604100000,120.0
1582605000000,119.0
1582605900000,120.0
1582606800000,126.0
1582607700000,132.0
1582608600000,124.0
1582609500000,120.0
1582610400000,116.0
1582611300000,69.0
1582612200000,70.0
1582613100000,69.0
1582614000000,70.0
1582614900000,70.0
1582615800000,69.0
1582616700000,69.0
1582617600000,74.0
1582618500000,82.0
1582619400000,69.0
1582620300000,64.0
1582621200000,52.0
1582622100000,57.0
1582623000000,54.0
1582623900000,51.0
1582624800000,38.0
1582625700000,45.0
1582626600000,30.0
1582627500000,21.0
1582628400000,44.0
1582629300000,29.0
1582630200000,36.0
1582631100000,35.0
1582632000000,42.0
1582632900000,30.0
1582633800000,45.0
1582634700000,44.0
1582635600000,39.0
1582636500000,46.0
1582637400000,42.0
1582638300000,30.0
1582639200000,47.0
1582640100000,49.0
1582641000000,27.0
1582641900000,40.0
1582642800000,43.0
1582643700000,38.0
1582644600000,37.0
1582645500000,37.0
1582646400000,43.0
1582647300000,43.0
1582648200000,51.0
1582649100000,58.0
1582650000000,69.0
1582650900000,74.0
1582651800000,65.0
1582652700000,69.0
1582653600000,69.0
1582654500000,70.0
1582655400000,72.0
1582656300000,118.0
1582657200000,119.0
1582658100000,118.0
1582659000000,119.0
1582659900000,118.0
1582660800000,128.0
1582661700000,131.0
1582662600000,120.0
1582663500000,119.0
1582664400000,120.0
1582665300000,120.0
1582666200000,119.0
1582667100000,120.0
1582668000000,118.0
1582668900000,119.0
1582669800000,119.0
1582670700000,120.0
1582671600000,131.0
1582672500000,131.0
1582673400000,118.0
1582674300000,120.0
1582675200000,112.0
1582676100000,119.0
1582677000000,120.0
1582677900000,120.0
1582678800000,119.0
1582679700000,119.0
1582680600000,118.0
1582681500000,120.0
1582682400000,129.0
1582683300000,131.0
1582684200000,118.0
1582685100000,121.0
1582686000000,119.0
1582686900000,119.0
1582687800000,120.0
1582688700000,119.0
1582689600000,119.0
1582690500000,119.0
1582691400000,120.0
1582692300000,120.0
1582693200000,132.0
1582694100000,131.0
1582695000000,119.0
1582695900000,120.0
1582696800000,116.0
1582697700000,69.0
1582698600000,69.0
1582699500000,69.0
1582700400000,72.0
1582701300000,213.0
1582702200000,210.0
1582703100000,206.0
1582704000000,215.0
1582704900000,214.0
1582705800000,200.0
1582706700000,190.0
1582707600000,594.0
1582708500000,1250.0
1582709400000,1455.0
1582710300000,1395.0
1582711200000,1236.0
1582712100000,1326.0
1582713000000,1209.0
1582714800000,1972.0
1582715700000,992.0
1582716600000,976.0
1582717500000,1131.0
1582718400000,989.0
1582719300000,1037.0
1582720200000,780.0
1582721100000,596.0
1582722000000,501.0
1582722900000,556.0
1582723800000,953.0
1582724700000,1139.0
1582725600000,1097.0
1582726500000,359.0
1582727400000,377.0
1582728300000,376.0
1582729200000,372.0
1582730100000,399.0
1582731000000,381.0
1582731900000,486.0
1582732800000,534.0
1582733700000,571.0
1582734600000,617.0
1582735500000,634.0
1582736400000,635.0
1582738200000,1194.0
1582739100000,248.0
1582740000000,458.0
1582740900000,420.0
1582741800000,305.0
1582742700000,251.0
1582743600000,186.0
1582744500000,152.0
1582745400000,148.0
1582746300000,151.0
1582747200000,157.0
1582748100000,276.0
1582749000000,224.0
1582749900000,152.0
1582750800000,148.0
1582751700000,149.0
1582752600000,153.0
1582753500000,165.0
1582754400000,156.0
1582755300000,152.0
1582756200000,150.0
1582757100000,152.0
1582758000000,150.0
1582758900000,152.0
1582759800000,152.0
1582760700000,151.0
1582761600000,150.0
1582762500000,151.0
1582763400000,156.0
1582764300000,164.0
1582765200000,155.0
1582766100000,149.0
1582767000000,149.0
1582768800000,300.0
1582769700000,149.0
1582770600000,150.0
1582771500000,149.0
1582772400000,150.0
1582773300000,150.0
1582774200000,159.0
1582775100000,163.0
1582776000000,152.0
1582776900000,149.0
1582777800000,150.0
1582778700000,155.0
1582779600000,150.0
1582780500000,149.0
1582781400000,150.0
1582782300000,148.0
1582783200000,144.0
1582784100000,98.0
1582785000000,110.0
1582785900000,111.0
1582786800000,104.0
1582787700000,249.0
1582788600000,245.0
1582789500000,240.0
1582790400000,233.0
1582791300000,233.0
1582792200000,221.0
1582793100000,225.0
1582794000000,347.0
1582794900000,910.0
1582795800000,1535.0
1582796700000,1703.0
1582797600000,1655.0
1582798500000,1286.0
1582799400000,937.0
1582800300000,939.0
1582801200000,1352.0
1582802100000,1354.0
1582803000000,1381.0
1582803900000,1316.0
1582804800000,1214.0
1582805700000,1200.0
1582806600000,1176.0
1582807500000,1138.0
1582808400000,1148.0
1582809300000,954.0
1582810200000,647.0
1582811100000,661.0
1582812900000,1615.0
1582813800000,890.0
1582814700000,996.0
1582815600000,927.0
1582816500000,942.0
1582817400000,925.0
1582818300000,730.0
1582819200000,729.0
1582820100000,758.0
1582821000000,797.0
1582821900000,792.0
1582822800000,816.0
1582823700000,778.0
1582824600000,781.0
1582825500000,660.0
1582826400000,496.0
1582828200000,1108.0
1582829100000,386.0
1582830000000,355.0
1582830900000,366.0
1582831800000,406.0
1582832700000,232.0
1582833600000,181.0
1582834500000,161.0
1582835400000,152.0
1582836300000,150.0
1582837200000,149.0
1582838100000,150.0
1582839000000,152.0
1582839900000,145.0
1582840800000,136.0
1582841700000,137.0
1582842600000,138.0
1582843500000,149.0
1582844400000,149.0
1582845300000,138.0
1582846200000,136.0
1582847100000,139.0
1582848000000,137.0
1582848900000,140.0
1582849800000,142.0
1582850700000,143.0
1582851600000,138.0
1582852500000,135.0
1582853400000,136.0
1582854300000,147.0
1582855200000,146.0
1582856100000,136.0
1582857000000,135.0
1582857900000,137.0
1582858800000,138.0
1582859700000,136.0
1582860600000,136.0
1582861500000,138.0
1582862400000,136.0
1582863300000,135.0
1582864200000,136.0
1582865100000,149.0
1582866000000,147.0
1582866900000,136.0
1582868700000,275.0
1582869600000,131.0
1582870500000,86.0
1582871400000,85.0
1582872300000,85.0
1582873200000,91.0
1582874100000,231.0
1582875000000,228.0
1582875900000,238.0
1582876800000,223.0
1582877700000,214.0
1582878600000,214.0
1582879500000,210.0
1582880400000,438.0
1582881300000,1456.0
1582882200000,1591.0
1582883100000,1613.0
1582884900000,2934.0
1582885800000,1568.0
1582886700000,1439.0
1582887600000,1435.0
1582888500000,1410.0
1582889400000,1322.0
1582890300000,1247.0
1582891200000,1255.0
1582892100000,809.0
1582893000000,712.0
1582893900000,408.0
1582894800000,398.0
1582895700000,607.0
1582896600000,479.0
1582897500000,450.0
1582898400000,541.0
1582899300000,540.0
1582900200000,625.0
1582901100000,710.0
1582902000000,707.0
1582902900000,845.0
1582903800000,1254.0
1582904700000,1224.0
1582905600000,1381.0
1582906500000,1433.0
1582907400000,1480.0
1582908300000,1438.0
1582909200000,1533.0
1582910100000,1349.0
1582911000000,1186.0
1582911900000,1046.0
1582912800000,299.0
1582913700000,204.0
1582914600000,182.0
1582915500000,216.0
1582916400000,235.0
1582917300000,421.0
1582918200000,317.0
1582919100000,216.0
1582920000000,219.0
1582920900000,246.0
1582921800000,177.0
1582922700000,126.0
1582923600000,125.0
1582924500000,124.0
1582925400000,124.0
1582926300000,127.0
1582927200000,134.0
1582928100000,136.0
1582929000000,130.0
1582929900000,127.0
1582930800000,124.0
1582931700000,129.0
1582932600000,122.0
1582933500000,125.0
1582934400000,126.0
1582935300000,122.0
1582936200000,125.0
1582937100000,124.0
1582938000000,132.0
1582938900000,139.0
1582939800000,126.0
1582940700000,123.0
1582941600000,125.0
1582942500000,123.0
1582943400000,125.0
1582944300000,124.0
1582945200000,123.0
1582946100000,124.0
1582947000000,123.0
1582947900000,121.0
1582948800000,133.0
1582949700000,135.0
1582950600000,125.0
1582952400000,250.0
1582953300000,123.0
1582954200000,122.0
1582955100000,125.0
1582956000000,118.0
1582956900000,73.0
1582957800000,72.0
1582958700000,74.0
1582959600000,83.0
1582960500000,86.0
1582961400000,76.0
1582962300000,72.0
1582963200000,71.0
1582964100000,64.0
1582965000000,62.0
1582965900000,55.0
1582966800000,53.0
1582967700000,56.0
1582968600000,37.0
1582969500000,13.0
1582970400000,20.0
1582971300000,21.0
1582972200000,4.0
1582973100000,1.0
1582974000000,9.0
1582974900000,5.0
1582975800000,2.0
1582976700000,5.0
1582977600000,1.0
1582978500000,0.0
1582979400000,0.0
1582980300000,0.0
1582981200000,2.0
1582982100000,16.0
1582983000000,27.0
1582983900000,15.0
1582984800000,32.0
1582985700000,30.0
1582986600000,40.0
1582987500000,38.0
1582988400000,26.0
1582989300000,31.0
1582990200000,34.0
1582991100000,40.0
1582992000000,47.0
1582992900000,69.0
1582993800000,58.0
1582994700000,43.0
1582995600000,50.0
1582996500000,59.0
1582997400000,63.0
1582998300000,70.0
1582999200000,70.0
1583000100000,72.0
1583001000000,77.0
1583001900000,122.0
1583002800000,127.0
1583003700000,140.0
1583004600000,130.0
1583005500000,123.0
1583006400000,124.0
1583007300000,124.0
1583008200000,125.0
1583009100000,125.0
1583010000000,123.0
1583010900000,674.0
1583011800000,681.0
1583012700000,705.0
1583013600000,697.0
1583014500000,731.0
1583015400000,720.0
1583016300000,708.0
1583017200000,704.0
1583018100000,613.0
1583019000000,464.0
1583019900000,202.0
1583020800000,123.0
1583021700000,124.0
1583022600000,125.0
1583023500000,124.0
1583024400000,125.0
1583025300000,137.0
1583026200000,134.0
1583027100000,125.0
1583028000000,123.0
1583028900000,124.0
1583029800000,124.0
1583030700000,124.0
1583031600000,124.0
1583032500000,125.0
1583036100000,503.0
1583037000000,135.0
1583037900000,125.0
1583038800000,124.0
1583039700000,124.0
1583040600000,124.0
1583041500000,124.0
1583042400000,117.0
1583043300000,73.0
1583044200000,73.0
1583045100000,74.0
1583046000000,73.0
1583046900000,82.0
1583047800000,87.0
1583048700000,74.0
1583049600000,69.0
1583050500000,65.0
1583051400000,64.0
1583052300000,63.0
1583053200000,66.0
1583054100000,59.0
1583055000000,55.0
1583055900000,58.0
1583056800000,55.0
1583057700000,38.0
1583058600000,37.0
1583059500000,32.0
1583060400000,20.0
1583061300000,30.0
1583062200000,18.0
1583063100000,21.0
1583064000000,17.0
1583064900000,31.0
1583065800000,28.0
1583066700000,36.0
1583067600000,28.0
1583068500000,23.0
1583069400000,41.0
1583070300000,42.0
1583071200000,32.0
1583072100000,43.0
1583073000000,53.0
1583073900000,54.0
1583074800000,56.0
1583075700000,54.0
1583076600000,65.0
1583077500000,58.0
1583078400000,60.0
1583079300000,61.0
1583080200000,78.0
1583081100000,83.0
1583082000000,66.0
1583082900000,68.0
1583083800000,71.0
1583084700000,75.0
1583085600000,72.0
1583086500000,75.0
1583087400000,75.0
1583088300000,124.0
1583089200000,123.0
1583090100000,125.0
1583091000000,132.0
1583091900000,137.0
1583092800000,128.0
1583093700000,124.0
1583094600000,124.0
1583095500000,126.0
1583096400000,124.0
1583097300000,126.0
1583098200000,124.0
1583099100000,125.0
1583100000000,123.0
1583100900000,124.0
1583101800000,132.0
1583102700000,134.0
1583103600000,132.0
1583104500000,130.0
1583105400000,122.0
1583106300000,125.0
1583107200000,124.0
1583108100000,129.0
1583109000000,130.0
1583109900000,130.0
1583110800000,129.0
1583111700000,132.0
1583112600000,132.0
1583113500000,145.0
1583114400000,130.0
1583115300000,124.0
1583116200000,123.0
1583117100000,125.0
1583118000000,124.0
1583118900000,126.0
1583119800000,125.0
1583120700000,124.0
1583121600000,123.0
1583122500000,125.0
1583123400000,123.0
1583124300000,136.0
1583125200000,135.0
1583126100000,125.0
1583127000000,124.0
1583127900000,126.0
1583128800000,118.0
1583129700000,75.0
1583130600000,73.0
1583131500000,74.0
1583132400000,77.0
1583133300000,223.0
1583134200000,216.0
1583135100000,221.0
1583136000000,241.0
1583136900000,229.0
1583137800000,214.0
1583138700000,219.0
1583139600000,342.0
1583140500000,832.0
1583141400000,755.0
1583142300000,828.0
1583143200000,800.0
1583144100000,832.0
1583145000000,956.0
1583145900000,892.0
1583146800000,868.0
1583147700000,964.0
1583148600000,729.0
1583149500000,851.0
1583150400000,752.0
1583151300000,846.0
1583152200000,917.0
1583153100000,744.0
1583154000000,727.0
1583154900000,887.0
1583155800000,782.0
1583156700000,712.0
1583157600000,659.0
1583158500000,674.0
1583159400000,460.0
1583160300000,674.0
1583161200000,746.0
1583162100000,739.0
1583163000000,1094.0
1583163900000,1304.0
1583164800000,1335.0
1583165700000,1404.0
1583166600000,1490.0
1583167500000,1398.0
1583168400000,1385.0
1583169300000,1294.0
1583170200000,1265.0
1583171100000,1057.0
1583172000000,732.0
1583172900000,765.0
1583173800000,510.0
1583174700000,294.0
1583175600000,273.0
1583176500000,244.0
1583177400000,220.0
1583178300000,325.0
1583179200000,214.0
1583180100000,158.0
1583181000000,154.0
1583181900000,155.0
1583182800000,154.0
1583183700000,157.0
1583184600000,162.0
1583185500000,168.0
1583186400000,159.0
1583187300000,155.0
1583188200000,156.0
1583189100000,153.0
1583190000000,154.0
1583190900000,155.0
1583191800000,154.0
1583192700000,154.0
1583193600000,157.0
1583194500000,150.0
1583195400000,160.0
1583196300000,158.0
1583197200000,127.0
1583198100000,125.0
1583199000000,123.0
1583199900000,127.0
1583200800000,122.0
1583201700000,126.0
1583202600000,124.0
1583203500000,125.0
1583204400000,123.0
1583205300000,124.0
1583206200000,131.0
1583207100000,137.0
1583208000000,129.0
1583208900000,127.0
1583209800000,122.0
1583210700000,127.0
1583211600000,122.0
1583212500000,125.0
1583213400000,125.0
1583214300000,125.0
1583215200000,121.0
1583216100000,74.0
1583217000000,82.0
1583217900000,89.0
1583218800000,85.0
1583219700000,229.0
1583220600000,217.0
1583221500000,217.0
1583222400000,207.0
1583223300000,210.0
1583224200000,216.0
1583225100000,220.0
1583226000000,309.0
1583226900000,844.0
1583227800000,757.0
1583228700000,835.0
1583229600000,886.0
1583230500000,880.0
1583231400000,920.0
1583233200000,1726.0
1583234100000,919.0
1583235000000,886.0
1583235900000,894.0
1583236800000,857.0
1583237700000,886.0
1583238600000,910.0
1583240400000,1805.0
1583241300000,909.0
1583242200000,842.0
1583243100000,815.0
1583244000000,870.0
1583244900000,758.0
1583245800000,702.0
1583246700000,885.0
1583247600000,886.0
1583248500000,1013.0
1583249400000,1174.0
1583250300000,1165.0
1583251200000,1286.0
1583252100000,1122.0
1583253000000,1230.0
1583253900000,1206.0
1583254800000,1185.0
1583255700000,1142.0
1583256600000,1162.0
1583257500000,1105.0
1583258400000,860.0
1583259300000,829.0
1583260200000,599.0
1583261100000,359.0
1583262000000,320.0
1583262900000,537.0
1583263800000,333.0
1583264700000,286.0
1583265600000,268.0
1583266500000,269.0
1583267400000,219.0
1583268300000,200.0
1583269200000,176.0
1583270100000,181.0
1583271000000,181.0
1583271900000,181.0
1583272800000,182.0
1583273700000,180.0
1583274600000,185.0
1583275500000,177.0
1583276400000,180.0
1583277300000,178.0
1583278200000,191.0
1583279100000,192.0
1583280000000,180.0
1583280900000,179.0
1583281800000,183.0
1583282700000,179.0
1583283600000,180.0
1583284500000,157.0
1583285400000,152.0
1583286300000,152.0
1583287200000,152.0
1583288100000,153.0
1583289000000,165.0
1583289900000,164.0
1583290800000,152.0
1583291700000,153.0
1583292600000,153.0
1583293500000,153.0
1583294400000,154.0
1583295300000,152.0
1583296200000,153.0
1583297100000,155.0
1583298000000,152.0
1583298900000,151.0
1583299800000,164.0
1583300700000,162.0
1583301600000,145.0
1583302500000,101.0
1583303400000,102.0
1583304300000,102.0
1583305200000,110.0
1583306100000,256.0
1583307000000,237.0
1583307900000,240.0
1583308800000,238.0
1583309700000,223.0
1583310600000,267.0
1583311500000,236.0
1583312400000,232.0
1583313300000,518.0
1583314200000,772.0
1583315100000,886.0
1583316000000,928.0
1583317800000,1936.0
1583318700000,938.0
1583320500000,1595.0
1583321400000,901.0
1583322300000,940.0
1583323200000,955.0
1583324100000,905.0
1583325000000,858.0
1583325900000,871.0
1583326800000,865.0
1583327700000,1105.0
1583328600000,967.0
1583329500000,916.0
1583330400000,899.0
1583331300000,934.0
1583332200000,952.0
1583333100000,936.0
1583334000000,964.0
1583334900000,957.0
1583335800000,959.0
1583336700000,1084.0
1583337600000,1202.0
1583338500000,1408.0
1583339400000,1392.0
1583340300000,1460.0
1583341200000,1412.0
1583342100000,1311.0
1583343000000,1190.0
1583343900000,896.0
1583344800000,627.0
1583345700000,573.0
1583346600000,428.0
1583347500000,235.0
1583348400000,163.0
1583349300000,151.0
1583350200000,279.0
1583351100000,337.0
1583352000000,149.0
1583352900000,149.0
1583353800000,150.0
1583354700000,161.0
1583355600000,159.0
1583356500000,148.0
1583357400000,149.0
1583358300000,149.0
1583359200000,149.0
1583360100000,150.0
1583361000000,149.0
1583361900000,149.0
1583362800000,149.0
1583363700000,149.0
1583364600000,156.0
1583365500000,161.0
1583366400000,153.0
1583367300000,148.0
1583368200000,148.0
1583369100000,133.0
1583370000000,120.0
1583370900000,120.0
1583371800000,119.0
1583372700000,119.0
1583373600000,119.0
1583374500000,120.0
1583375400000,130.0
1583376300000,132.0
1583377200000,120.0
1583378100000,119.0
1583379000000,120.0
1583379900000,120.0
1583380800000,120.0
1583381700000,119.0
1583382600000,120.0
1583383500000,119.0
1583384400000,119.0
1583385300000,122.0
1583386200000,132.0
1583387100000,129.0
1583388000000,116.0
1583388900000,70.0
1583389800000,70.0
1583390700000,74.0
1583391600000,73.0
1583392500000,219.0
1583393400000,212.0
1583394300000,207.0
1583395200000,202.0
1583396100000,207.0
1583397000000,225.0
1583397900000,223.0
1583398800000,516.0
1583399700000,728.0
1583400600000,795.0
1583401500000,802.0
1583402400000,806.0
1583403300000,855.0
1583405100000,1807.0
1583406000000,829.0
1583406900000,913.0
1583407800000,897.0
1583408700000,859.0
1583409600000,765.0
1583410500000,844.0
1583411400000,715.0
1583412300000,674.0
1583413200000,670.0
1583414100000,736.0
1583415000000,768.0
1583415900000,796.0
1583416800000,727.0
1583417700000,852.0
1583418600000,904.0
1583419500000,1140.0
1583420400000,1202.0
1583421300000,1250.0
1583422200000,1278.0
1583423100000,1227.0
1583424000000,1292.0
1583424900000,1249.0
1583425800000,1331.0
1583426700000,1187.0
1583427600000,963.0
1583428500000,768.0
1583429400000,782.0
1583430300000,784.0
1583431200000,754.0
1583432100000,490.0
1583433000000,479.0
1583433900000,505.0
1583434800000,494.0
1583435700000,379.0
1583436600000,238.0
1583437500000,310.0
1583438400000,401.0
1583439300000,688.0
1583440200000,430.0
1583441100000,189.0
1583442000000,166.0
1583442900000,167.0
1583443800000,167.0
1583444700000,162.0
1583445600000,137.0
1583446500000,136.0
1583447400000,135.0
1583448300000,136.0
1583449200000,138.0
1583450100000,147.0
1583451000000,143.0
1583451900000,134.0
1583452800000,134.0
1583453700000,140.0
1583454600000,142.0
1583455500000,141.0
1583456400000,137.0
1583457300000,135.0
1583458200000,136.0
1583459100000,135.0
1583460000000,141.0
1583460900000,148.0
1583461800000,140.0
1583462700000,135.0
1583463600000,135.0
1583464500000,136.0
1583465400000,135.0
1583466300000,137.0
1583467200000,135.0
1583468100000,135.0
1583469000000,136.0
1583469900000,135.0
1583470800000,144.0
1583471700000,148.0
1583472600000,138.0
1583473500000,136.0
1583474400000,131.0
1583475300000,86.0
1583476200000,85.0
1583477100000,85.0
1583478000000,86.0
1583478900000,234.0
1583479800000,224.0
1583480700000,212.0
1583481600000,223.0
1583482500000,222.0
1583483400000,199.0
1583484300000,193.0
1583485200000,250.0
1583486100000,914.0
1583487000000,1182.0
1583487900000,1275.0
1583488800000,1263.0
1583490600000,2235.0
1583491500000,844.0
1583492400000,806.0
1583493300000,978.0
1583494200000,703.0
1583495100000,677.0
1583496000000,775.0
1583496900000,717.0
1583497800000,766.0
1583498700000,572.0
1583499600000,584.0
1583500500000,595.0
1583501400000,515.0
1583502300000,494.0
1583503200000,518.0
1583504100000,529.0
1583505000000,1131.0
1583505900000,1364.0
1583506800000,1388.0
1583507700000,1421.0
1583508600000,1463.0
1583509500000,1481.0
1583510400000,1515.0
1583511300000,1558.0
1583512200000,1477.0
1583513100000,1527.0
1583514000000,1524.0
1583514900000,1397.0
1583515800000,1420.0
1583516700000,1404.0
1583517600000,1198.0
1583518500000,813.0
1583519400000,407.0
1583520300000,260.0
1583521200000,248.0
1583522100000,216.0
1583523000000,123.0
1583523900000,119.0
1583524800000,120.0
1583525700000,431.0
1583526600000,556.0
1583527500000,371.0
1583528400000,137.0
1583529300000,133.0
1583530200000,125.0
1583531100000,119.0
1583532000000,123.0
1583532900000,121.0
1583533800000,122.0
1583534700000,122.0
1583535600000,125.0
1583536500000,121.0
1583537400000,120.0
1583538300000,121.0
1583539200000,134.0
1583540100000,130.0
1583541000000,119.0
1583541900000,120.0
1583542800000,120.0
1583543700000,120.0
1583544600000,120.0
1583545500000,121.0
1583546400000,119.0
1583547300000,119.0
1583548200000,120.0
1583549100000,122.0
1583550000000,133.0
1583550900000,132.0
1583551800000,119.0
1583552700000,121.0
1583553600000,121.0
1583554500000,121.0
1583555400000,122.0
1583557200000,236.0
1583558100000,120.0
1583559000000,122.0
1583559900000,124.0
1583560800000,129.0
1583561700000,80.0
1583562600000,71.0
1583563500000,72.0
1583564400000,72.0
1583565300000,72.0
1583566200000,69.0
1583567100000,65.0
1583568000000,64.0
1583568900000,59.0
1583569800000,54.0
1583570700000,55.0
1583571600000,55.0
1583572500000,28.0
1583573400000,0.0
1583574300000,0.0
1583575200000,0.0
1583576100000,0.0
1583577000000,0.0
1583577900000,0.0
1583578800000,0.0
1583579700000,0.0
1583580600000,0.0
1583581500000,0.0
1583582400000,0.0
1583583300000,0.0
1583584200000,0.0
1583585100000,0.0
1583586000000,0.0
1583586900000,0.0
1583587800000,0.0
1583588700000,0.0
1583589600000,0.0
1583590500000,0.0
1583591400000,0.0
1583592300000,0.0
1583593200000,1.0
1583594100000,0.0
1583595000000,0.0
1583595900000,0.0
1583596800000,0.0
1583597700000,17.0
1583598600000,58.0
1583599500000,59.0
1583600400000,60.0
1583601300000,61.0
1583602200000,63.0
1583603100000,64.0
1583604000000,76.0
1583604900000,79.0
1583605800000,71.0
1583606700000,122.0
1583607600000,120.0
1583608500000,120.0
1583609400000,120.0
1583610300000,121.0
1583611200000,121.0
1583612100000,121.0
1583613000000,120.0
1583613900000,120.0
1583614800000,129.0
1583615700000,134.0
1583616600000,126.0
1583617500000,121.0
1583618400000,123.0
1583619300000,122.0
1583620200000,121.0
1583621100000,120.0
1583622000000,121.0
1583622900000,120.0
1583623800000,120.0
1583624700000,119.0
1583625600000,121.0
1583626500000,133.0
1583627400000,132.0
1583628300000,120.0
1583629200000,122.0
1583630100000,123.0
1583631000000,121.0
1583631900000,122.0
1583632800000,120.0
1583633700000,121.0
1583634600000,120.0
1583635500000,121.0
1583636400000,120.0
1583637300000,130.0
1583638200000,132.0
1583639100000,125.0
1583640000000,122.0
1583640900000,122.0
1583641800000,121.0
1583642700000,122.0
1583643600000,123.0
1583644500000,121.0
1583645400000,120.0
1583646300000,121.0
1583647200000,117.0
1583648100000,72.0
1583649000000,83.0
1583649900000,81.0
1583650800000,71.0
1583651700000,71.0
1583652600000,70.0
1583653500000,69.0
1583654400000,62.0
1583655300000,61.0
1583656200000,59.0
1583657100000,54.0
1583658000000,56.0
1583658900000,47.0
1583659800000,48.0
1583660700000,50.0
1583661600000,34.0
1583662500000,36.0
1583663400000,41.0
1583664300000,41.0
1583665200000,35.0
1583666100000,45.0
1583667000000,47.0
1583667900000,40.0
1583668800000,24.0
1583669700000,33.0
1583670600000,32.0
1583671500000,38.0
1583672400000,17.0
1583673300000,24.0
1583674200000,8.0
1583675100000,29.0
1583676000000,34.0
1583676900000,25.0
1583677800000,32.0
1583678700000,33.0
1583679600000,40.0
1583680500000,41.0
1583681400000,37.0
1583682300000,49.0
1583683200000,54.0
1583684100000,51.0
1583685000000,54.0
1583685900000,59.0
1583686800000,54.0
1583687700000,56.0
1583688600000,61.0
1583689500000,66.0
1583690400000,67.0
1583691300000,69.0
1583692200000,70.0
1583693100000,121.0
1583694000000,132.0
1583694900000,132.0
1583695800000,121.0
1583696700000,120.0
1583697600000,121.0
1583698500000,120.0
